,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
140,9,Kona Winds Charters 1,9,Gibsons Harbor,Tunstall Bay Dock,173.67999999999998,185.67999999999998,185.67999999999998,190.67999999999998,20.0,0,None
141,10,Kona Winds Charters 1,10,Tunstall Bay Dock,Gibsons Harbor,190.67999999999998,205.67999999999998,205.67999999999998,210.67999999999998,20.0,40,Tunstall Bay
142,11,Kona Winds Charters 1,11,Gibsons Harbor,Bowen Bay Marina,210.67999999999998,221.71999999999997,221.71999999999997,226.71999999999997,20.0,0,None
143,12,Kona Winds Charters 1,12,Bowen Bay Marina,Gibsons Harbor,226.71999999999997,240.51999999999998,240.51999999999998,245.51999999999998,20.0,40,Bowen Bay
144,13,Kona Winds Charters 1,13,Gibsons Harbor,Tunstall Bay Dock,245.51999999999998,257.52,257.52,262.52,20.0,0,None
145,14,Kona Winds Charters 1,14,Tunstall Bay Dock,Gibsons Harbor,262.52,277.52,277.52,282.52,20.0,37,Tunstall Bay
146,1,Stormaway III,1,Gibsons Harbor,Bowen Bay Marina,30.0,41.04,41.04,46.04,25.0,0,None
147,2,Stormaway III,2,Bowen Bay Marina,Gibsons Harbor,46.04,59.839999999999996,59.839999999999996,64.84,20.0,40,Bowen Bay
148,3,Stormaway III,3,Gibsons Harbor,Bowen Bay Marina,64.84,75.88,75.88,80.88,20.0,0,None
149,4,Stormaway III,4,Bowen Bay Marina,Gibsons Harbor,80.88,94.67999999999999,94.67999999999999,99.67999999999999,20.0,40,Bowen Bay
150,5,Stormaway III,5,Gibsons Harbor,Bowen Bay Marina,99.67999999999999,110.72,110.72,115.72,20.0,0,None
151,6,Stormaway III,6,Bowen Bay Marina,Gibsons Harbor,115.72,129.52,129.52,134.52,20.0,40,Bowen Bay
152,7,Stormaway III,7,Gibsons Harbor,Bowen Bay Marina,134.52,145.56,145.56,150.56,20.0,0,None
153,8,Stormaway III,8,Bowen Bay Marina,Gibsons Harbor,150.56,164.36,164.36,169.36,20.0,40,Bowen Bay
154,9,Stormaway III,9,Gibsons Harbor,Tunstall Bay Dock,169.36,181.36,181.36,186.36,20.0,0,None
