,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
118,7,Stormaway III,7,Horseshoe Bay Terminal,Mannion Bay Wharf,117.41999999999997,123.65999999999997,123.65999999999997,128.65999999999997,20.0,0,None
119,8,Stormaway III,8,Mannion Bay Wharf,Horseshoe Bay Terminal,128.65999999999997,136.45999999999998,136.45999999999998,141.45999999999998,20.0,40,Snug Cove
120,9,Stormaway III,9,Horseshoe Bay Terminal,Mannion Bay Wharf,141.45999999999998,147.7,147.7,152.7,20.0,0,None
121,10,Stormaway III,10,Mannion Bay Wharf,Horseshoe Bay Terminal,152.7,160.5,160.5,165.5,20.0,34,Snug Cove
122,1,RCM SAR 01,1,Horseshoe Bay Terminal,Cates Bay Dock,30.0,35.8,35.8,38.8,30.0,0,None
123,2,RCM SAR 01,2,Cates Bay Dock,Horseshoe Bay Terminal,38.8,45.76,45.76,48.76,25.0,12,Hood Point
124,3,RCM SAR 01,3,Horseshoe Bay Terminal,Cates Bay Dock,48.76,54.559999999999995,54.559999999999995,57.559999999999995,25.0,0,None
125,4,RCM SAR 01,4,Cates Bay Dock,Horseshoe Bay Terminal,57.559999999999995,64.52,64.52,67.52,25.0,12,Hood Point
126,5,RCM SAR 01,5,Horseshoe Bay Terminal,Cates Bay Dock,67.52,73.32,73.32,76.32,25.0,0,None
127,6,RCM SAR 01,6,Cates Bay Dock,Horseshoe Bay Terminal,76.32,83.27999999999999,83.27999999999999,86.27999999999999,25.0,12,Hood Point
128,7,RCM SAR 01,7,Horseshoe Bay Terminal,Cates Bay Dock,86.27999999999999,92.07999999999998,92.07999999999998,95.07999999999998,25.0,0,None
129,8,RCM SAR 01,8,Cates Bay Dock,Horseshoe Bay Terminal,95.07999999999998,102.03999999999998,102.03999999999998,105.03999999999998,25.0,12,Hood Point
130,9,RCM SAR 01,9,Horseshoe Bay Terminal,Cates Bay Beach,105.03999999999998,110.83999999999997,110.83999999999997,113.83999999999997,25.0,0,None
131,10,RCM SAR 01,10,Cates Bay Beach,Horseshoe Bay Terminal,113.83999999999997,120.79999999999997,120.79999999999997,123.79999999999997,25.0,12,Hood Point
132,11,RCM SAR 01,11,Horseshoe Bay Terminal,Cates Bay Beach,123.79999999999997,129.59999999999997,129.59999999999997,132.59999999999997,25.0,0,None
133,12,RCM SAR 01,12,Cates Bay Beach,Horseshoe Bay Terminal,132.59999999999997,139.55999999999997,139.55999999999997,142.55999999999997,25.0,12,Hood Point
134,13,RCM SAR 01,13,Horseshoe Bay Terminal,Cates Bay Dock,142.55999999999997,148.35999999999999,148.35999999999999,151.35999999999999,25.0,0,None
135,14,RCM SAR 01,14,Cates Bay Dock,Horseshoe Bay Terminal,151.35999999999999,158.32,158.32,161.32,25.0,12,Hood Point
136,1,RCM SAR 01b,1,Horseshoe Bay Terminal,Cates Bay Dock,30.0,35.8,35.8,38.8,30.0,0,None
137,2,RCM SAR 01b,2,Cates Bay Dock,Horseshoe Bay Terminal,38.8,45.76,45.76,48.76,25.0,4,Hood Point
138,3,RCM SAR 01b,3,Horseshoe Bay Terminal,Snug Cove Marina,48.76,54.36,54.36,57.36,25.0,0,None
139,4,RCM SAR 01b,4,Snug Cove Marina,Horseshoe Bay Terminal,57.36,64.08,64.08,67.08,25.0,4,Snug Cove
140,5,RCM SAR 01b,5,Horseshoe Bay Terminal,Cates Bay Beach,67.08,72.88,72.88,75.88,25.0,0,None
141,6,RCM SAR 01b,6,Cates Bay Beach,Horseshoe Bay Terminal,75.88,82.83999999999999,82.83999999999999,85.83999999999999,25.0,4,Hood Point
142,7,RCM SAR 01b,7,Horseshoe Bay Terminal,Cates Bay Beach,85.83999999999999,91.63999999999999,91.63999999999999,94.63999999999999,25.0,0,None
143,8,RCM SAR 01b,8,Cates Bay Beach,Horseshoe Bay Terminal,94.63999999999999,101.59999999999998,101.59999999999998,104.59999999999998,25.0,4,Hood Point
144,9,RCM SAR 01b,9,Horseshoe Bay Terminal,Mannion Bay Beach,104.59999999999998,109.79999999999998,109.79999999999998,112.79999999999998,25.0,0,None
145,10,RCM SAR 01b,10,Mannion Bay Beach,Horseshoe Bay Terminal,112.79999999999998,119.03999999999998,119.03999999999998,122.03999999999998,25.0,4,Snug Cove
146,11,RCM SAR 01b,11,Horseshoe Bay Terminal,Cates Bay Beach,122.03999999999998,127.83999999999997,127.83999999999997,130.83999999999997,25.0,0,None
147,12,RCM SAR 01b,12,Cates Bay Beach,Horseshoe Bay Terminal,130.83999999999997,137.79999999999998,137.79999999999998,140.79999999999998,25.0,4,Hood Point
148,13,RCM SAR 01b,13,Horseshoe Bay Terminal,Hood Point Dock,140.79999999999998,148.2,148.2,151.2,25.0,0,None
149,14,RCM SAR 01b,14,Hood Point Dock,Horseshoe Bay Terminal,151.2,160.07999999999998,160.07999999999998,163.07999999999998,25.0,4,Hood Point
150,1,RCM SAR 14,1,Gibsons Harbor,Cates Bay Beach,30.0,47.2,47.2,52.2,30.0,0,None
151,2,RCM SAR 14,2,Cates Bay Beach,Horseshoe Bay Terminal,52.2,59.160000000000004,59.160000000000004,64.16,25.0,8,Hood Point
152,3,RCM SAR 14,3,Horseshoe Bay Terminal,Cates Bay Dock,64.16,69.96,69.96,74.96,25.0,0,None
153,4,RCM SAR 14,4,Cates Bay Dock,Horseshoe Bay Terminal,74.96,81.91999999999999,81.91999999999999,86.91999999999999,25.0,8,Hood Point
154,5,RCM SAR 14,5,Horseshoe Bay Terminal,Cates Bay Beach,86.91999999999999,92.71999999999998,92.71999999999998,97.71999999999998,25.0,0,None
155,6,RCM SAR 14,6,Cates Bay Beach,Horseshoe Bay Terminal,97.71999999999998,104.67999999999998,104.67999999999998,109.67999999999998,25.0,8,Hood Point
156,7,RCM SAR 14,7,Horseshoe Bay Terminal,Cates Bay Dock,109.67999999999998,115.47999999999998,115.47999999999998,120.47999999999998,25.0,0,None
157,8,RCM SAR 14,8,Cates Bay Dock,Horseshoe Bay Terminal,120.47999999999998,127.43999999999997,127.43999999999997,132.43999999999997,25.0,8,Hood Point
158,9,RCM SAR 14,9,Horseshoe Bay Terminal,Hood Point Dock,132.43999999999997,139.83999999999997,139.83999999999997,144.83999999999997,25.0,0,None
159,10,RCM SAR 14,10,Hood Point Dock,Horseshoe Bay Terminal,144.83999999999997,153.71999999999997,153.71999999999997,158.71999999999997,25.0,8,Hood Point
