,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
88,7,Mercury 3,7,Horseshoe Bay Terminal,Cates Bay Dock,93.74000000000001,100.7,100.7,105.7,20.0,0,None
89,8,Mercury 3,8,Cates Bay Dock,Horseshoe Bay Terminal,105.7,114.4,114.4,119.4,20.0,40,Hood Point
90,9,Mercury 3,9,Horseshoe Bay Terminal,Cates Bay Dock,119.4,126.36,126.36,131.36,20.0,0,None
91,10,Mercury 3,10,Cates Bay Dock,Horseshoe Bay Terminal,131.36,140.06,140.06,145.06,20.0,40,Hood Point
92,11,Mercury 3,11,Horseshoe Bay Terminal,Cates Bay Dock,145.06,152.02,152.02,157.02,20.0,0,None
93,12,Mercury 3,12,Cates Bay Dock,Horseshoe Bay Terminal,157.02,165.72,165.72,170.72,20.0,39,Hood Point
94,1,Sunshine Coast Water Taxi,1,Gibsons Harbor,Hood Point Dock,20.0,38.239999999999995,38.239999999999995,41.239999999999995,25.0,0,None
95,2,Sunshine Coast Water Taxi,2,Hood Point Dock,Horseshoe Bay Terminal,41.239999999999995,52.339999999999996,52.339999999999996,55.339999999999996,20.0,12,Hood Point
96,3,Sunshine Coast Water Taxi,3,Horseshoe Bay Terminal,Mannion Bay Wharf,55.339999999999996,61.58,61.58,64.58,20.0,0,None
97,4,Sunshine Coast Water Taxi,4,Mannion Bay Wharf,Horseshoe Bay Terminal,64.58,72.38,72.38,75.38,20.0,12,Snug Cove
98,5,Sunshine Coast Water Taxi,5,Horseshoe Bay Terminal,Mannion Bay Beach,75.38,81.61999999999999,81.61999999999999,84.61999999999999,20.0,0,None
99,6,Sunshine Coast Water Taxi,6,Mannion Bay Beach,Horseshoe Bay Terminal,84.61999999999999,92.41999999999999,92.41999999999999,95.41999999999999,20.0,12,Snug Cove
100,1,Kona Winds Charters 1,1,Gibsons Harbor,Cates Bay Dock,30.0,50.64,50.64,55.64,25.0,0,None
101,2,Kona Winds Charters 1,2,Cates Bay Dock,Horseshoe Bay Terminal,55.64,64.34,64.34,69.34,20.0,40,Hood Point
102,3,Kona Winds Charters 1,3,Horseshoe Bay Terminal,Mannion Bay Wharf,69.34,75.58,75.58,80.58,20.0,0,None
103,4,Kona Winds Charters 1,4,Mannion Bay Wharf,Horseshoe Bay Terminal,80.58,88.38,88.38,93.38,20.0,40,Snug Cove
104,5,Kona Winds Charters 1,5,Horseshoe Bay Terminal,Cates Bay Dock,93.38,100.33999999999999,100.33999999999999,105.33999999999999,20.0,0,None
105,6,Kona Winds Charters 1,6,Cates Bay Dock,Horseshoe Bay Terminal,105.33999999999999,114.03999999999999,114.03999999999999,119.03999999999999,20.0,40,Hood Point
106,7,Kona Winds Charters 1,7,Horseshoe Bay Terminal,Cates Bay Dock,119.03999999999999,125.99999999999999,125.99999999999999,131.0,20.0,0,None
